formula,element_1,element_2,composition_1,composition_2,melting_point,boiling_point,density,electronegativity,atomic_radius,electronegativity_difference,element_3,composition_3,alloy_type
Y0.560W0.393Mn0.050,Y,W,0.5595579079651526,0.3933118799850996,2442.616254209366,4739.473599408575,9055.07498642385,1.6883766844823214,1.6081752723171592,0.0,Mn,0.05,ternary
Ir0.305Fe0.557Al0.138,Ir,Fe,0.3047303193763121,0.5572052481521996,2203.662570588173,3042.134249916396,10882.774324202795,1.9123760430255083,1.3640538191604612,0.0,Al,0.13806443247148825,ternary
Au0.331Nb0.384Ce0.285,Au,Nb,0.33105998229327427,0.38395816220061385,1623.0273476534444,3296.2608002516413,11695.744485112984,1.7744050927127444,1.5308867439731175,0.0,Ce,0.2849818555061119,ternary
Cu0.516Mo0.245Nb0.239,Cu,Mo,0.516141861609256,0.24473158327440517,2440.4870075646386,5134.496364768778,9258.224166725075,1.8918922451164437,1.3983858138390743,0.0,Nb,0.23912655511633882,ternary
Ba0.517V0.252Hf0.231,Ba,V,0.5172926008150289,0.2519571896422672,1829.3334689261435,3234.2612829865498,6747.045075653056,1.171055906247786,1.809984122560564,0.0,Hf,0.23075020954270387,ternary
Ce0.212Lu0.496Ca0.292,Ce,Lu,0.2122601107762754,0.4956097737045835,1454.9241026330765,3166.366105640587,7112.698381064586,1.1592858521933906,1.785832516853585,0.0,Ca,0.29213011551914114,ternary
Zn0.501Pd0.482Hf0.050,Zn,Pd,0.5014109826885412,0.48232672991231,1275.9919275637014,2377.7044979745265,9985.898038887366,1.9534469272431751,1.429662248506765,0.0,Hf,0.05,ternary
Sr0.433Ni0.244Tb0.323,Sr,Ni,0.4329567309196536,0.2438445166392504,1518.358308844537,2345.7001357169324,5936.457365506603,1.2325705488398448,1.7607013760742132,0.0,Tb,0.32319875244109597,ternary
Nb0.422Ba0.114Er0.463,Nb,Ba,0.4223929228065545,0.11422129243371879,2514.4135290410145,4264.019302329145,9331.158380692008,1.352083999858558,1.668970640131521,0.0,Er,0.4633857847597267,ternary
Ag0.399Ba0.281Mn0.320,Ag,Ba,0.3994456616996436,0.2808797552476293,1262.830686005148,2395.1897540973596,8322.13772020864,1.5164087129824293,1.6905489487756507,0.0,Mn,0.3196745830527271,ternary
Sr0.534Pr0.414Hg0.052,Sr,Pr,0.5341729590964002,0.41399802374062256,1240.5724008450716,1924.9973190550495,3607.410887530558,1.078940112294438,1.9119857878574178,0.0,Hg,0.051829017162977276,ternary
Sr0.287Er0.466Ni0.247,Sr,Er,0.2866011079867402,0.46647863527858136,1773.5513982437826,2650.735975187469,6699.963659808415,1.32232225069608,1.7228821743028138,0.0,Ni,0.24692025673467843,ternary
Ti0.391Pd0.173Zr0.436,Ti,Pd,0.39082724846344585,0.17306856036067422,1751.794519019273,3771.6034943876416,5744.7099522989465,1.5626433696911102,1.465415628676382,0.0,Zr,0.43610419117587995,ternary
Ca0.279Er0.126Cu0.595,Ca,Er,0.2786927326146843,0.1264441641892133,1627.8023261147866,2784.1256562092317,6844.599384732262,1.5657233922819032,1.5259893953522932,0.0,Cu,0.5948631031961024,ternary
Os0.556Au0.278Gd0.166,Os,Au,0.556052310597734,0.2779921615448404,2618.553874168954,4816.016132579664,21069.527856491128,2.1285618070678205,1.3968773720059549,0.0,Gd,0.16595552785742562,ternary
Cd0.568Y0.357Gd0.075,Cd,Y,0.5681585098684828,0.35693324652990266,1216.3970917332585,2007.7710843680497,6891.062951684477,1.4855363347661545,1.6579603725328793,0.0,Gd,0.07490824360161452,ternary
Gd0.399Nb0.184Co0.417,Gd,Nb,0.3993812440061141,0.1835679603506339,2019.3840143145565,3469.3846075395713,8436.130487836659,1.5570217251776648,1.5480783558378146,0.0,Co,0.417050795643252,ternary
Ta0.236Ho0.449Hf0.315,Ta,Ho,0.23572948681355907,0.4489837560368577,2437.6745184157703,4564.411442961133,9924.482827126929,1.3157170344401319,1.6162238025260156,0.0,Hf,0.3152867571495832,ternary
Os0.390Co0.512La0.098,Os,Co,0.3900233207331202,0.5116574084152189,2476.5230415279775,3971.540089933826,14965.22307834747,1.9281184313703028,1.3894903964743406,0.0,La,0.09831927085166092,ternary
Al0.241Cu0.489Y0.270,Al,Cu,0.2407088800259463,0.4894039224270694,1481.5258690575422,3728.665039126203,7064.496374996513,1.6466711304605264,1.4473783508935485,0.0,Y,0.2698871975469843,ternary
Au0.151W0.177Zr0.672,Au,W,0.15120892903907676,0.17727745735415404,2594.0956630169235,5321.687199683886,11015.01577780363,1.6955585852120616,1.4843027227213539,0.0,Zr,0.6715136136067692,ternary
Ru0.407Mo0.516Ce0.078,Ru,Mo,0.4067141797008098,0.515708090933022,2645.1335857535564,5016.603474797131,11645.865067361341,2.0955877286472178,1.420023964791346,0.0,Ce,0.07757772936616825,ternary
Y0.376La0.478Tm0.146,Y,La,0.37555641421029295,0.4781533718205254,1465.2871817884113,3610.8007623367407,5960.796022587581,1.1670103018006124,1.8644084950746196,0.0,Tm,0.14629021396918163,ternary
Ni0.558Au0.158Ca0.284,Ni,Au,0.5580155800148857,0.15828282542096353,1364.826042516612,3129.228308679297,8512.127149058268,1.7515497289618296,1.4776657175538679,0.0,Ca,0.2837015945641508,ternary
Cu0.274Ti0.446Sr0.280,Cu,Ti,0.2741049562080706,0.4455253517723402,1845.0480591689275,2451.4009369751216,4901.382405760737,1.4732596659433477,1.55451656740135,0.0,Sr,0.28036969201958917,ternary
Cu0.362Mg0.585Sm0.053,Cu,Mg,0.36156055466677817,0.5850557272957456,1106.3227729509388,2300.1468848536297,4819.610661540553,1.5158470067281522,1.4644502181131,0.0,Sm,0.05338371803747621,ternary
Nb0.114Tm0.507Hf0.378,Nb,Tm,0.11437976861171503,0.5072870542056742,2252.7302123580585,3146.5339982829573,9501.222550358732,1.3089495778732307,1.6400194339799632,0.0,Hf,0.3783331771826107,ternary
Ru0.171Cu0.213Er0.616,Ru,Cu,0.17117966818827077,0.21328721533502756,1904.5548095370089,2912.9183795867098,9089.811770206554,1.545102043581858,1.5876542631812671,0.0,Er,0.6155331164767016,ternary
Cu0.312Tc0.482Fe0.206,Cu,Tc,0.3124025363133033,0.4815118438900624,2066.0193926711704,3454.366049026921,11543.540032585448,1.8855740066142355,1.3603042809898318,0.0,Fe,0.2060856197966343,ternary
Ni0.479Mn0.475Ti0.050,Ni,Mn,0.4792676333178017,0.4747021794116085,1847.793363971946,2370.8765890021255,7291.000418068256,1.7281895577249944,1.3815943561552844,0.0,Ti,0.05,ternary
V0.116Mo0.430Co0.454,V,Mo,0.11639635783826999,0.429894421672371,1775.2165316521182,3679.4508076059224,9871.172386920387,1.9712713486086963,1.392989442167237,0.0,Co,0.453709220489359,ternary
Nd0.159Cr0.227Sr0.614,Nd,Cr,0.15946110899943597,0.22650623561174235,1289.6560418661945,2323.2601377077326,3659.380955631594,1.14111703799423,1.8401770922830392,0.0,Sr,0.6140326553888217,ternary
Mn0.105Hf0.148Dy0.747,Mn,Hf,0.10513619838114927,0.14825179942835423,1928.0098588815474,2917.1883936886534,9154.004675171695,1.2665550894200477,1.6835519706809268,0.0,Dy,0.7466120021904965,ternary
Ni0.394Sm0.200Tc0.406,Ni,Sm,0.39380152337690766,0.2000122136800804,1918.5525778972992,3066.4361673250455,8537.110660813158,1.7579290992473102,1.4500061068400403,0.0,Tc,0.40618626294301197,ternary
Dy0.145Re0.523Ti0.332,Dy,Re,0.14538965651972954,0.5229307612262591,2957.863026806726,4848.807304544924,15171.84046595931,1.6817303839551396,1.4247398417205925,0.0,Ti,0.3316795822540113,ternary
Ag0.276Nd0.528Re0.196,Ag,Nd,0.27610163673966126,0.5275690410309821,1759.6587251402257,3655.5892592949544,8779.214067520745,1.5073305779186434,1.6828099297004064,0.0,Re,0.19632932222935662,ternary
Yb0.352Eu0.134Rh0.513,Yb,Eu,0.3524546145284003,0.1341685194488826,1637.0282818797534,2788.6809849976526,11248.768582085184,1.7192015538516943,1.5580661055358014,0.0,Rh,0.513376866022717,ternary
Nd0.208Al0.196Y0.596,Nd,Al,0.20849903790582577,0.1957737600962214,1629.6384356682986,3922.0843750937115,4885.967902338382,1.2796718434050602,1.7027493838423695,0.0,Y,0.5957272019979528,ternary
Cd0.102Zr0.463La0.435,Cd,Zr,0.1021644643454995,0.46267467624949554,1453.1486023302912,3946.994655725336,6725.911454098298,1.2666922095012287,1.7240643437620018,0.0,La,0.43516085940500493,ternary
Tc0.337Sc0.449Tm0.214,Tc,Sc,0.33735775190019246,0.44906645338751583,1832.7068106732306,3268.502190757338,7062.442668983895,1.518679848607752,1.5476969312317959,0.0,Tm,0.2135757947122917,ternary
Nb0.579Mg0.190Ho0.231,Nb,Mg,0.5788738679413665,0.19042426882215643,2515.7522627624676,3052.279910286391,8203.700457069957,1.4594172726440782,1.5287317724120508,0.0,Ho,0.23070186323647704,ternary
Re0.207Ir0.214Hg0.579,Re,Ir,0.20713700024132056,0.213777106283523,1303.029442248482,2230.669422979371,10281.154386648212,2.0220417212325725,1.4368628840212736,0.0,Hg,0.5790858934751565,ternary
Ni0.155Ta0.168Ca0.677,Ni,Ta,0.1551580806066378,0.16795618495276574,1690.7210428781345,2978.146852646525,5646.381837426358,1.2251719458284231,1.671394198993545,0.0,Ca,0.6768857344405964,ternary
Os0.379Tm0.120Cd0.501,Os,Tm,0.37856606141528704,0.120304281570941,2132.2214161396523,2945.1795736123545,13796.195423792493,1.8301348074305825,1.4794193409603666,0.0,Cd,0.501129657013772,ternary
Ta0.292Ba0.328Ni0.379,Ta,Ba,0.29239055843506545,0.32847288325574064,2012.30506205063,4033.6358740197534,8666.088081625578,1.4550775301207677,1.6420173624480991,0.0,Ni,0.3791365583091939,ternary
Lu0.588Hf0.322Ho0.090,Lu,Hf,0.5880895236175141,0.321977935082739,1958.3284430207675,3876.7663319120593,8577.480200768607,1.2760620364004922,1.6856044129834524,0.0,Ho,0.08993254129974693,ternary
Ce0.592Au0.314Cd0.094,Ce,Au,0.5924811640954228,0.31398083190912374,1123.5505342250501,2622.5732828977325,10889.51435862299,1.6191694435883643,1.6649481828468022,0.0,Cd,0.09353800399545342,ternary
Mn0.284Sr0.106Ho0.610,Mn,Sr,0.28372069738543515,0.10639292224766059,1738.6933195049442,2536.6499717540764,9065.129210179493,1.2910006049339944,1.6772959864770127,0.0,Ho,0.6098863803669042,ternary
Ho0.298Ba0.361Co0.340,Ho,Ba,0.29818487926594295,0.36133118815179266,1264.1527436958036,3084.7016429584273,7388.385636999796,1.3284619522068621,1.7583389022278113,0.0,Co,0.3404839325822644,ternary
Ho0.172Fe0.300Ni0.528,Ho,Fe,0.1716837808296511,0.3003121439182651,1452.9713275986148,3987.692414666379,8523.39577936404,1.769230057522376,1.4336891195277737,0.0,Ni,0.5280040752520838,ternary
Nd0.464Co0.531Lu0.050,Nd,Co,0.464159411934079,0.531276923934968,1493.8688782828676,2964.078744153424,8192.396153213947,1.5914423466025895,1.663418759390253,0.0,Lu,0.05,ternary
Mn0.269Os0.397Mo0.333,Mn,Os,0.2693158231685441,0.3974804149718191,2653.8705971550676,4410.778670919759,13994.610230548264,2.011616564466061,1.3769121465957999,0.0,Mo,0.33320376185963685,ternary
Pt0.502Ni0.455Ru0.050,Pt,Ni,0.5023169340505186,0.45544865906258436,2065.817773228557,3586.0909981248,12314.90718158782,2.1251895484447183,1.357983550702689,0.0,Ru,0.05,ternary
Ag0.397Tm0.478Nd0.125,Ag,Tm,0.3968249852693557,0.4781514718737182,1498.7608477027434,1870.6579329334477,9804.714374070558,1.5060884002689,1.7029786064952892,0.0,Nd,0.12502354285692607,ternary
Tb0.338Pt0.402Re0.261,Tb,Pt,0.3379131416480131,0.40158271621964425,2048.903374794145,4429.491770339065,18919.944536475035,1.7822709188450543,1.4851652566592053,0.0,Re,0.26050414213234263,ternary
Pt0.239Ba0.484Sc0.277,Pt,Ba,0.23944531659548765,0.4839997777887983,1334.5835131508088,3181.8901598555112,7245.996929632202,1.3528097957071135,1.8063385486349672,0.0,Sc,0.27655490561571405,ternary
Co0.345Ni0.215Pd0.440,Co,Ni,0.3446706909584767,0.21541089649636677,2098.8863091211083,3095.5043005811567,9411.932484808447,2.027236218909341,1.3719959206272576,0.0,Pd,0.4399184125451565,ternary
Cu0.453Ti0.506Co0.050,Cu,Ti,0.45267188565414596,0.5056666700411625,1800.2902318443678,3260.1747154510213,6192.8954351190305,1.7328032546062675,1.3865403836907246,0.0,Co,0.05,ternary
Ba0.586Ho0.291Ti0.123,Ba,Ho,0.586036275249331,0.29131649138250915,1265.7210935259234,2552.9712029809616,5866.047338973471,1.068768308759357,1.9414879784208765,0.0,Ti,0.12264723336815986,ternary
Ho0.251Ta0.412Zn0.337,Ho,Ta,0.251376305602367,0.41161630934601134,1632.1715821972782,3517.1100946572965,12187.29448638941,1.482679505245104,1.491712153175548,0.0,Zn,0.33700738505162164,ternary
Mn0.469Dy0.489Y0.050,Mn,Dy,0.46890366312989223,0.48851381440780406,1654.3129874757904,3010.969287519512,7844.832475299768,1.3837875314288537,1.6013643035955063,0.0,Y,0.05,ternary
Mo0.349Cd0.352Dy0.299,Mo,Cd,0.34894952211622277,0.3523973780187416,1689.9224348491146,3102.1841653527304,9280.482724194135,1.7136393184580578,1.574835667761385,0.0,Dy,0.29865309986503563,ternary
La0.576W0.116Ti0.308,La,W,0.5762902474551086,0.1157992615949793,1646.1679557709374,4130.840062856919,6691.638347855552,1.3813876856276353,1.7111696730205606,0.0,Ti,0.3079104909499121,ternary
Hg0.325Ni0.526Ir0.149,Hg,Ni,0.32505775956272775,0.5264371446383617,1307.4934575776058,2443.8709171938485,9142.788380781025,1.9823216761423297,1.3987586639344092,0.0,Ir,0.14850509579891058,ternary
Mg0.116Ca0.378V0.505,Mg,Ca,0.11642989805664558,0.3783332752414458,1106.4917352269083,2788.824220135508,3889.0517132456957,1.3543924692197624,1.5377144585671476,0.0,V,0.5052368267019086,ternary
Hf0.346Tm0.167Zr0.487,Hf,Tm,0.3457398043225747,0.16724412110619122,1835.9020850125773,4472.174137014785,9775.59558489162,1.3062482761818275,1.5834488242212381,0.0,Zr,0.4870160745712341,ternary
Tm0.482Ir0.384Ba0.134,Tm,Ir,0.48200556900122016,0.3844276118093154,2184.4309631879673,2325.6422447717086,15536.57998495696,1.5671221763106427,1.6496556829520597,0.0,Ba,0.13356681918946445,ternary
Ba0.443Dy0.386Ce0.171,Ba,Dy,0.44268708355498454,0.3861051167168408,1180.1916702702993,2850.3372595190217,6445.316110442807,1.0567924824540378,1.944195613394811,0.0,Ce,0.17120779972817468,ternary
Sr0.353Ce0.296Zr0.351,Sr,Ce,0.35334252437851255,0.2956924098111353,1307.9740040893332,3520.3512841120746,4992.15083571065,1.1336344346758267,1.7977118589136714,0.0,Zr,0.35096506581035214,ternary
Ba0.408Nd0.276Ir0.315,Ba,Nd,0.4084698381889156,0.2763818851354374,1292.4672226105554,3673.18089162467,9641.21675839596,1.371939713728957,1.814966813118851,0.0,Ir,0.31514827667564704,ternary
Cd0.114Ta0.123Cr0.763,Cd,Ta,0.11407349329614422,0.1225592260368096,1952.6985086079355,2944.700842675596,8708.585771864022,1.6438127286329949,1.423238985296262,0.0,Cr,0.7633672806670462,ternary
Os0.392Re0.483Lu0.125,Os,Re,0.3919834890473628,0.4825970101779061,3188.2684929920933,5658.944299129845,17529.903385403584,1.9385807612261283,1.3805686258575245,0.0,Lu,0.12541950077473107,ternary
Gd0.149W0.273Ir0.579,Gd,W,0.14867502461429008,0.2725715137718079,2618.0599746716034,4776.986964549025,23237.107996736053,2.0949364175891994,1.4169037610764306,0.0,Ir,0.5787534616139021,ternary
Re0.431Au0.224Cr0.346,Re,Au,0.4306200029113475,0.22380696548008203,2513.234513722397,4705.641153326668,15899.56393832868,1.9602989303211955,1.3672786515804285,0.0,Cr,0.34557303160857045,ternary
Tb0.142Hf0.444Nd0.414,Tb,Hf,0.1424708683430739,0.44399563098512673,1790.1104529231825,3958.7049861186297,9725.967210811243,1.2053404662238973,1.7025542238701548,0.0,Nd,0.4135335006717994,ternary
Hf0.185Ni0.369W0.446,Hf,Ni,0.18488962061595912,0.36920840638174424,2914.871493404137,5319.378444210491,14848.947344220724,1.9978732192752982,1.386977924123192,0.0,W,0.4459019730022966,ternary
V0.532Ca0.384Dy0.084,V,Ca,0.5316842608991006,0.3840247024400525,1935.8826533424003,2593.752290219467,4375.339461614364,1.3535051124318198,1.5565275307623625,0.0,Dy,0.08429103666084692,ternary
Au0.448Ag0.394Ti0.158,Au,Ag,0.44797923814393537,0.3939946167999373,1291.5301149277923,3015.6104464117993,13006.9477685028,2.141637138695911,1.4563999614527907,0.0,Ti,0.15802614505612733,ternary
Ta0.295Ir0.386Pr0.319,Ta,Ir,0.2951503951937756,0.38626932240175327,2590.0399913257975,4210.2466742525085,15846.524276613489,1.6525138211915729,1.5388051807216132,0.0,Pr,0.3185802824044711,ternary
Ba0.438Co0.268Er0.294,Ba,Co,0.4375556476634306,0.26798373124275876,1541.0116999801942,2158.3411959832615,7988.707198741439,1.2583651113131649,1.8178287665682689,0.0,Er,0.29446062109381066,ternary
Sc0.183Dy0.250W0.567,Sc,Dy,0.18331360896985185,0.24976044879605733,2766.3087265356485,3654.2752009676483,13811.165005293253,1.8919594794026429,1.495732581760886,0.0,W,0.5669259422340909,ternary
Hg0.395Mo0.568Ba0.050,Hg,Mo,0.39494982063427775,0.5679215779560286,1793.2227006017454,3119.7914827652307,6609.809773314601,2.0611102496535776,1.523411018987658,0.0,Ba,0.05,ternary
Mn0.244La0.124Tc0.633,Mn,La,0.24367777952982148,0.1237656805564473,2208.504714966843,4018.7878465646904,10298.98064656216,1.7157002327194046,1.4364432973103596,0.0,Tc,0.6325565399137312,ternary
Pr0.395Pt0.565Ru0.050,Pr,Pt,0.3951265569907066,0.5646480330423309,1741.964788469596,4642.974256826758,12909.501464501762,1.8438905247360131,1.558258975039954,0.0,Ru,0.05,ternary
Tm0.396Nd0.237Co0.367,Tm,Nd,0.39593232772066467,0.23668246592309242,1699.7292528662626,2872.6789936446476,9266.607526990054,1.455417608752893,1.6267141640498122,0.0,Co,0.36738520635624294,ternary
Pr0.314Y0.274Sr0.413,Pr,Y,0.31355294514350274,0.273658243550553,1194.4296903133175,2301.853532836064,4460.293458454336,1.0803272558844799,1.898235409518364,0.0,Sr,0.41278881130594425,ternary
Mn0.352Tb0.250Hf0.398,Mn,Tb,0.35231976734148973,0.24995451060276655,1993.5822904112867,4179.0150305850675,8712.121188952455,1.3380890397148193,1.54714293701933,0.0,Hf,0.39772572205574375,ternary
Dy0.200La0.301Ta0.499,Dy,La,0.20003849273292065,0.30115047786855986,2606.211067802617,5632.122439978104,11418.325009350821,1.3235290308873584,1.6605867867541562,0.0,Ta,0.4988110293985195,ternary
Eu0.436Sc0.374Ca0.190,Eu,Sc,0.43578012423009505,0.37378124438450056,1192.5318112536215,2186.1048241160306,3701.324307622079,1.2217172728244394,1.7470327573346047,0.0,Ca,0.1904386313854044,ternary
Ti0.358Gd0.193Tm0.449,Ti,Gd,0.3581120575320341,0.19326946950272952,1919.457155444613,2778.4045393734773,8461.41650582689,1.3441890232091533,1.6343242533389244,0.0,Tm,0.4486184729652364,ternary
Ba0.525Tc0.449Dy0.050,Ba,Tc,0.5246391008855825,0.44946211764030575,1511.2688189009377,2730.986297765469,8261.00194395483,1.3819068233047493,1.8222479257184152,0.0,Dy,0.05,ternary
Ca0.366Ag0.407Gd0.226,Ca,Ag,0.36635966751327165,0.40721114893546195,981.3228682163414,2383.2990776604847,8695.08040607005,1.423992205220233,1.7185577702129078,0.0,Gd,0.2264291835512664,ternary
Hg0.413Pr0.361Yb0.225,Hg,Pr,0.4133792357887389,0.3611347928667368,779.5319973361122,1667.8230360581033,3857.111211366036,1.482875355995867,1.682768670339489,0.0,Yb,0.2254859713445243,ternary
Os0.220Ca0.473Zn0.307,Os,Ca,0.22018697392371536,0.4732167582411566,1460.490632815392,2394.777400346971,8424.265506012065,1.4635119428012917,1.5519381925123348,0.0,Zn,0.30659626783512806,ternary
Hf0.259Hg0.515Au0.226,Hf,Hg,0.2593265900767816,0.5151071902779407,960.8123294621848,2681.975395935733,7996.378244121322,1.940277145554703,1.4791313965570474,0.0,Au,0.22556621964527768,ternary
Mn0.523Gd0.233Tc0.244,Mn,Gd,0.5229834914670825,0.23346737930070868,1883.9276414461883,2950.610008496376,9652.257827375783,1.5535286124760253,1.481209495258673,0.0,Tc,0.24354912923220887,ternary
Cd0.228Tb0.401Zr0.371,Cd,Tb,0.22822331744005867,0.4006161348377534,1537.4840800749505,3472.254934584443,6966.477254926633,1.320018683265738,1.6301232269675507,0.0,Zr,0.371160547722188,ternary
Pt0.175Rh0.114Ni0.711,Pt,Rh,0.17498112392394247,0.1138520868330695,1657.2756398732781,3670.9871518310033,10935.269986884481,2.0168682879800945,1.35,0.0,Ni,0.711166789242988,ternary
Hf0.380Ca0.318Ba0.302,Hf,Ca,0.3799125052664172,0.31806645550585955,1471.369145933486,2861.807848837876,7071.721568168371,1.0807514372648757,1.8107292374130988,0.0,Ba,0.3020210392277233,ternary
Tb0.180V0.168Mo0.652,Tb,V,0.17967924428251372,0.16821531440743007,2388.104311292389,4399.215517788293,9222.06110436323,1.8803858844245975,1.487082241844011,0.0,Mo,0.6521054413100562,ternary
Pd0.375Ag0.422Dy0.203,Pd,Ag,0.375353056102936,0.4221469106246569,1250.9406735366783,2403.1553917379933,11031.670282584611,1.8875703015243837,1.5553043937702737,0.0,Dy,0.20250003327240707,ternary
V0.491Yb0.128Ba0.381,V,Yb,0.4911168725040136,0.12766363642954823,1475.9382441291584,3108.931394460463,5678.124252589175,1.2802358493031751,1.7060410474249699,0.0,Ba,0.38121949106643815,ternary
Fe0.249Ta0.132Sm0.619,Fe,Ta,0.24898958752740838,0.13179084845101416,1840.8696669728124,3334.507182319683,8635.629047029968,1.3778241077569242,1.6852383462322607,0.0,Sm,0.6192195640215774,ternary
Au0.429Os0.145Dy0.426,Au,Os,0.4287153016243851,0.14515314622556805,1883.9055679389687,3124.84727583391,18927.56349081303,1.928154281445245,1.5131949635487403,0.0,Dy,0.42613155215004683,ternary
Yb0.156Cu0.467Rh0.377,Yb,Cu,0.1559661819449565,0.4672402035454233,1975.3665307316323,3223.224822126904,10265.645787508729,1.9184086279576904,1.4123864727779827,0.0,Rh,0.37679361450962023,ternary
